,AUS,AUT,BEL,CAN,CHE,CHL,DEU,DNK,ESP,FIN,FRA,GBR,GRC,IRL,ITA,JPN,MEX,NLD,NOR,NZL,PRT,SWE,USA,,Euro Area
1901,3.078957678879198,3.261285603384626,1.675470797623332,1.225295167757487,2.6381343839949096,1.4114680863691664,2.565816232772074,2.7850753943628668,2.829956853343506,1.399580652573073,1.2937929100100474,3.0353464126506546,1.7491873605472408,1.8923735556700116,1.6347975682245632,1.3783536038465198,2.550352269422791,2.5854542292370097,1.9906373613322372,2.954797819909211,1.5386236129527462,1.816235917651498,2.033805434836953,,1.9009096417566167
1902,3.0561644035430087,3.2518036181015355,1.674231858338022,1.330250335307284,2.6350901510463203,1.4680704641119329,2.5894304703232796,2.789294379428883,2.7137446750963985,1.3622766832519522,1.2780102649699343,3.0842365644341068,2.2308499922055485,1.9070060448831887,1.6752157941715315,1.2874790128928013,2.3532470340654625,2.6674015767519843,2.0089809761859314,2.925035559208561,1.5337599979304277,1.802264665713574,2.0374693265469053,,1.9210906445606042
1903,3.2722345418629435,3.229995347314299,1.6838304003788171,1.3524906151918152,2.543138747478752,1.3087880112379506,2.6456883353329084,2.8935650200994725,2.6995166436998086,1.4309519856286872,1.3169335908747204,3.021853103326095,2.16617747325032,1.9173809544057583,1.6944057946708713,1.3555433817473714,2.588648909843227,2.6844805716947695,1.9940678124698774,3.0573992040114812,1.5398674703275932,1.877299831671931,1.9860127993557601,,1.9549154710619396
1904,3.352429933565268,3.232012682052679,1.694917958506375,1.3502150035077005,2.645204898723749,1.4388381188636459,2.685355114901222,2.889611984506451,2.662220908277102,1.4659859746631376,1.3400085582397119,3.027865674184556,2.269827951258588,1.930705917742448,1.7176577257790457,1.3464234184476307,2.6116777091469325,2.6647314829675937,2.005841731019904,3.1572093299731154,1.5018128008262854,1.914383100608529,2.0080910080877947,,1.9821817941010036
1905,3.3595715694496917,3.3669765455563465,1.7117995932329926,1.4843772809666698,2.669474470367759,1.404317680818833,2.7579348590504695,2.8792539270639144,2.597941352140489,1.4605426841577491,1.3742182395542424,3.0551827612624476,2.3117787554769555,1.9443089502646915,1.750597642556016,1.3113283957491981,2.8613216214720785,2.7103011372130377,2.0125095064163405,3.1217088422128545,1.4882674444769264,1.9006048240075741,2.124425122043109,,2.0251735259386545
1906,3.505180956445361,3.432997631965924,1.7171416421238455,1.6054987950585966,2.887948237320592,1.5009566694604988,2.7135976093470986,2.907498232743464,2.7074848473372426,1.4922462933400746,1.352785081691607,3.0886559233029383,2.268507038557428,1.9573841191534578,1.7993610860293623,1.4613823235396741,2.795594489516707,2.767856364708181,2.070031948665919,3.304399632674473,1.4860985934783628,2.016292049177412,2.0855191210460284,,2.0279053356698435
1907,3.514190588188651,3.5957182841545423,1.7226688832988013,1.667052390920004,2.8364003494846806,1.5913396668261988,2.75049582130977,2.950124867736689,2.768392120179038,1.5108167159669066,1.4574729306147343,3.114101251222103,2.285347651242421,1.9714857376900867,1.816186680695424,1.4822643324533091,2.8922512300602503,2.733960033348252,2.1269186694992097,3.4730898043496556,1.5073849153962127,2.1137942139639123,2.0568134620482614,,2.084201268060784
1908,3.4788365398757137,3.5529581899742277,1.7222651797166226,1.5533449374147479,2.7146166771097353,1.701682040760554,2.8505191399728393,2.981759057389154,2.848504039337948,1.5115168466050761,1.451656671735625,3.050663122096616,2.2584925337824204,1.9897898667543137,1.8166361337070687,1.466716491453239,2.8304654572870076,2.7051351622465067,2.1522915758566294,3.458494479028367,1.4706722132131267,2.0720729063484744,1.9636121957296553,,2.115502654101214
1909,3.6396198126379073,3.485405654913108,1.7351061008932032,1.686496708785252,2.7826326149847236,1.6142765321961947,2.8517502508222137,3.044448871700896,2.86842956635146,1.5629945501914002,1.4955626874416246,3.09483719217067,2.2878781254496716,2.004968711617187,1.833979541626418,1.4413371987262982,2.874910649346103,2.772993471461839,2.1618472086408125,3.2095481808118094,1.4619509411360532,2.069447747676723,2.096685811015445,,2.138829224666777
1910,3.7344021329877184,3.475287184835937,1.773155958384034,1.7956821459499401,2.8212177289268543,1.7445223254988151,2.8595851263839696,3.0860151721006144,2.7383280729261013,1.5757166835063185,1.4246202922431042,3.0995471650165065,2.2639313583763108,2.0304015300944522,1.837445746859995,1.4390360594504226,2.845416955949301,2.873065923178021,2.2190197535412457,3.2687188704956873,1.4855237718660066,2.152166656165485,2.078315989720233,,2.1240497965416223
1911,3.6904230916524163,3.588275331537297,1.8295226999640415,1.870979575173938,2.8273065430269484,1.7102347472434762,2.929216539166027,3.1987336216818614,2.9238621317284896,1.5868233607679954,1.561938564315652,3.1267158659177263,2.817547567375092,2.055999976385853,1.849050324307635,1.4830003026067085,2.8319862323817273,2.939392754404328,2.259689829075951,3.5354573962343134,1.5055023541230488,2.1813232982155815,2.097546198686183,,2.2220239549901684
1912,3.6246153192607906,3.7683538919157886,1.8693670408397813,1.9424116552203163,2.807998358807517,1.7772075081149838,2.9550185698586136,3.147571804330081,2.863114333164944,1.6535406215599349,1.686148803674476,3.155289870932697,2.707150806548127,2.0911118580968173,1.8408979513748527,1.4876988908636275,2.83957101133801,2.9878046225882953,2.3084898499747077,3.6696506619120557,1.5232588552286968,2.2518856812930306,2.147486547460534,,2.267586107109752
1913,3.680403926438677,3.740291900973477,1.8867633794819876,1.98064347958665,2.7233540170344717,1.7479803112580061,3.0428853734446233,3.2102963659717716,2.9320450772924156,1.7111064606000133,1.6675933702952594,3.222743055089167,1.6043715635842155,2.129371976340801,1.8943445211916254,1.4810598659548926,2.868649222252637,3.0585982972800885,2.377409902076302,3.6287321836320943,1.5116883270515649,2.3317496538605047,2.1918091667240085,,2.2792652171381875
1914,3.497505516655659,3.3747503567885127,1.416754690118629,1.8305026703958343,2.6994682015724725,1.617451009989454,2.855145451823439,3.363395850086475,2.8517648781760885,1.6464590691303225,1.3871567782040473,3.2519517871148658,2.039677936739258,2.1634466634906873,1.7698791682433996,1.4099212591398336,2.909965102928008,2.9776157820718328,2.4430214484803017,3.7262226519397905,1.5111065125377825,2.354296929460957,2.053015816002348,,2.097824149250917
1915,3.4431598998484603,3.548900451377986,1.2024669108611177,1.9525572089425278,2.7106162603857387,1.56951219954783,2.5839879042444105,3.0856819032519507,2.8708283834155295,1.5714172247151064,1.1870535564279443,3.421273536218932,1.546106999076167,2.1893555135632177,1.708124506478841,1.5130431571433594,2.9732402770621955,3.1153324650213263,2.5026618056354195,3.834788396611107,1.4705770796379425,2.2884558302745415,2.122167487149922,,1.9272885429475255
1916,3.449982043501798,3.253111031854583,1.409003505690015,2.173166915048828,2.667786897654612,1.7109175859011287,2.721882240819495,3.1632511785359974,2.9864798648744815,1.5966372594325569,1.338513511504759,3.4532974488296904,1.3126766202982356,2.2146449412080367,1.853314278347579,1.7238952171183386,3.046308864234776,3.270840061509176,2.537894864751888,3.8759518057855744,1.475429574869979,2.328496638608235,2.4056870087184636,,2.0294457330937057
1917,3.4210126015953017,2.852535377659693,1.234694646112976,2.289969685359504,2.319375121779819,1.8161410670071316,2.4203009604575234,2.933582507297801,2.9369922749200366,1.3858853502025203,1.306464566472209,3.459217519460878,1.1457677026582715,2.2351030270488774,1.8911158805736967,1.7575110136668044,3.115822863052509,3.1519241724532017,2.3082311317111723,3.657714219297506,1.4503727498318155,2.0996376634448484,2.4082574383536084,,1.9032613172618928
1918,3.3285803239537497,2.5559820692465802,1.2145440259128093,2.1708483324737404,2.2797140587692,1.8695794397374206,2.3950152814440657,2.7988347489654717,2.9221135695066076,1.2293161560268329,1.0986662781113183,3.456484318377369,2.015528407232288,2.2604600890495954,1.9845657110081423,1.7439584474989447,3.1778561016086724,3.0243871036435364,2.207187380340683,3.425390686346018,1.4030345851083752,2.15382315615551,2.673891042100062,,1.8671054788219315
1919,3.4718915736806486,2.6109868611292937,1.5805920454866846,2.0388714908407057,2.424421988230598,1.6523977188010996,2.236092343069708,3.293600255842773,2.9305558332768147,1.4592248885141674,1.22043226326489,3.1865524784768327,1.8636159640730134,2.294633931450994,2.0763902057528334,1.8901621890675602,3.2392473961385364,3.8451641680667645,2.5098989154893725,3.345271453389046,1.4421064776084505,2.2201585303563247,2.8279636019426944,,1.9134317171946582
1920,3.494868177232911,2.873529301016052,2.4916472383078414,2.0461400228158335,2.5697591390387116,1.7921486775914988,2.4869386312781225,3.5854650523758402,3.1274616637485417,1.5831315975422033,1.338164602578803,3.255813539191117,2.0927137808989973,2.327479995611889,2.0920354682843927,1.736662885222557,3.2840153638986718,4.013031022846939,2.6356776883754787,3.551179791248724,1.5084470674808834,2.57647633588363,2.6726440630083195,,2.092976609351806
